sku,store,saledate,stype,total_quantity_returned,total_refunds
7649904,1904,2005-03-29,R,1,4.000
7649904,2603,2005-07-25,R,1,4.000
7649904,3302,2005-01-24,R,1,0.990
7649904,3804,2005-01-02,R,1,3.250
7649904,4502,2004-12-29,R,1,4.000
7649904,4802,2004-08-26,R,1,4.000
7649904,6009,2005-07-17,R,1,0.990
7649904,7403,2004-08-31,R,1,4.000
7649904,8602,2004-10-10,R,1,4.000
7651169,304,2004-10-03,R,1,17.370
7652601,6404,2004-12-05,R,1,109.000
7652840,2203,2004-08-13,R,1,22.500
7653013,5503,2004-08-03,R,1,13.500
7653698,5804,2004-11-14,R,1,22.000
7654305,2707,2004-10-02,R,1,16.120
7654857,5402,2005-01-10,R,1,9.990
7656544,3103,2005-02-25,R,1,9.870
7656840,7502,2005-02-19,R,1,14.500
7656862,1709,2005-06-02,R,1,32.000
7657293,2109,2004-10-04,R,1,39.000
7657312,1007,2005-02-18,R,1,35.000
7657352,1109,2005-06-28,R,1,24.500
7657352,2207,2005-04-28,R,1,39.200
7657593,6403,2005-08-12,R,1,19.870
7657768,8209,2004-12-09,R,1,25.000
7657791,102,2005-05-07,R,1,79.000
7657842,209,2005-04-06,R,1,40.000
7658095,8409,2004-12-13,R,1,19.000
7658283,4703,2005-07-15,R,1,19.990
7658565,3604,2005-06-03,R,1,69.000
7658632,407,2005-04-18,R,1,5.490
7658632,409,2005-08-13,R,1,5.490
7658632,2007,2005-02-11,R,1,5.490
7658632,3604,2004-10-17,R,1,5.490
7658632,5504,2005-07-24,R,1,5.490
7658632,7407,2004-07-31,R,1,5.490
7658632,9806,2005-05-15,R,1,5.490
7658730,1509,2005-08-10,R,1,8.750
7659113,1502,2005-06-11,R,1,24.000
7659311,1207,2005-08-26,R,1,59.500
7659381,1203,2005-06-07,R,1,29.000
7659833,9603,2005-07-18,R,1,39.000
7659966,8102,2005-05-22,R,1,38.000
7661268,402,2004-12-27,R,1,39.500
7662459,8702,2005-01-16,R,1,14.000
7663025,3807,2004-08-20,R,1,27.000
7664425,1302,2004-12-25,R,1,26.000
7664425,4202,2004-12-27,R,1,26.000
7664817,4207,2005-03-07,R,1,22.000
7664817,8902,2005-03-04,R,1,22.000
7666521,1203,2004-08-22,R,1,30.000
7666539,3603,2005-08-01,R,1,18.750
7666840,2304,2005-01-03,R,1,32.000
7666919,2202,2005-01-26,R,1,6.290
7667202,8004,2005-03-28,R,1,139.000
7667310,6403,2005-03-12,R,1,39.500
7667352,3207,2005-03-19,R,1,49.000
7667364,7104,2005-05-16,R,1,19.430
7667416,4507,2005-05-22,R,1,20.000
7667605,2804,2005-01-01,R,1,69.500
7667628,2007,2004-10-14,R,1,48.500
7668023,9604,2005-07-25,R,1,19.500
7668085,3003,2005-08-15,R,1,63.000
7668120,2602,2005-05-05,R,1,68.000
7668124,1607,2005-06-10,R,1,49.990
7668132,6902,2005-07-26,R,1,16.000
7668231,5404,2005-01-03,R,1,29.500
7668365,3602,2005-07-28,R,1,22.750
7668429,203,2005-08-10,R,1,41.250
7668508,5204,2005-07-01,R,1,29.990
7668565,2102,2005-07-17,R,1,49.990
7668694,1304,2005-07-18,R,1,29.500
7668832,7503,2005-08-26,R,1,2.620
7668945,1103,2005-07-21,R,1,19.990
7669088,103,2005-05-22,R,1,159.000
7669090,209,2005-04-24,R,1,100.000
7669591,7603,2005-07-18,R,1,34.000
7669685,7004,2005-06-16,R,1,30.000
7669966,6102,2005-02-09,R,1,38.000
7670261,3307,2005-08-16,R,1,7.500
7671863,7804,2004-08-13,R,1,19.500
7672780,2103,2004-11-07,R,1,59.000
7673039,9303,2004-10-20,R,1,14.750
7673560,1002,2005-07-28,R,1,29.990
7673560,1602,2005-07-24,R,1,29.990
7673560,2804,2005-01-19,R,1,34.990
7673560,3103,2005-07-06,R,1,29.990
7673560,3202,2005-05-02,R,1,29.990
7673560,4407,2005-07-10,R,1,29.990
7673560,5004,2005-02-10,R,1,34.990
7673560,5503,2005-07-11,R,1,45.000
7673560,6104,2005-05-31,R,1,45.000
7673560,7602,2005-02-14,R,1,34.990
7673619,6304,2004-12-17,R,1,29.000
7673893,6302,2005-01-22,R,1,59.490
7674287,1102,2005-01-04,R,1,32.830
7674287,8409,2004-12-25,R,1,36.750
7674350,7704,2005-04-17,R,1,20.000
7674350,8209,2005-05-25,R,1,20.000
7674350,8407,2005-01-11,R,1,20.000
7674598,1909,2004-12-28,R,1,43.500
7674598,4604,2004-12-23,R,1,58.000
7674817,2203,2004-12-14,R,1,22.000
7674817,4802,2004-08-18,R,1,22.000
7676605,402,2004-12-27,R,1,59.630
7676760,5704,2004-11-01,R,1,19.600
7677202,2504,2005-03-27,R,1,99.000
7677202,3402,2004-12-28,R,1,79.500
7677202,4402,2005-03-20,R,1,99.990
7677353,2804,2005-05-03,R,1,27.300
7677358,8607,2005-08-11,R,1,13.990
7677371,3707,2005-04-06,R,1,29.000
7677854,2407,2005-04-02,R,1,78.000
7677905,6109,2005-01-02,R,1,24.000
7678032,7107,2005-07-30,R,1,9.000
7678124,509,2005-07-11,R,1,69.000
7678124,809,2005-07-16,R,1,69.000
7678283,7703,2005-08-02,R,1,13.990
7678348,9402,2005-08-04,R,1,40.500
7678358,4109,2005-05-24,R,1,78.000
7678358,8703,2005-05-06,R,1,62.400
7678392,1202,2005-05-29,R,1,19.990
7678393,6102,2005-06-15,R,1,14.990
7678429,4003,2005-08-01,R,1,28.870
7678512,4903,2004-12-19,R,1,29.000
7678836,2502,2005-03-25,R,1,36.000
7679213,4703,2005-04-02,R,1,12.000
7679213,5303,2005-04-08,R,1,12.000
7679255,1707,2005-08-11,R,1,19.000
7679255,2203,2004-09-23,R,1,18.500
7679255,6209,2005-05-02,R,1,19.000
7679407,7103,2005-05-13,R,1,49.000
7679827,6009,2005-05-06,R,1,55.000
7683025,807,2004-09-23,R,1,27.000
7683531,3009,2005-04-12,R,1,17.500
7683698,2304,2004-10-09,R,1,22.000
7683698,5103,2004-09-16,R,1,20.000
7683724,3209,2004-12-21,R,1,22.000
7684817,4402,2005-04-22,R,1,22.000
7686100,3509,2004-11-23,R,1,21.000
7686179,2704,2005-04-18,R,1,27.000
7686390,4404,2005-05-01,R,1,27.820
7686390,6109,2004-12-25,R,1,79.500
7686423,102,2005-04-12,R,1,13.120
7686605,709,2005-05-19,R,1,79.000
7686605,5602,2005-06-18,R,1,89.000
7686751,4003,2005-03-13,R,1,9.990
7686919,509,2005-02-06,R,1,7.700
7687245,7004,2005-02-14,R,1,0.990
7687287,3209,2005-01-20,R,1,42.000
7687310,1607,2005-03-17,R,1,39.500
7687406,802,2005-07-31,R,1,12.250
7687552,3609,2004-12-03,R,1,69.000
7687637,9404,2005-05-19,R,1,24.000
7687937,707,2005-07-25,R,1,22.500
7688096,8109,2005-07-19,R,1,19.990
7688124,9603,2005-08-21,R,1,46.000
7688333,3602,2005-08-07,R,1,19.000
7688358,6904,2005-08-06,R,1,39.000
7688426,1607,2005-07-26,R,1,59.990
7688461,8607,2005-04-27,R,1,14.990
7688463,2203,2005-06-17,R,1,85.000
7688486,3604,2005-06-20,R,1,49.990
7688546,5803,2005-04-22,R,1,28.000
7688692,4102,2005-08-06,R,1,49.500
7688912,3003,2005-05-08,R,1,24.000
7688944,304,2005-05-27,R,1,120.000
7689031,9503,2005-08-09,R,1,19.500
7689407,3707,2005-05-26,R,1,39.000
7689703,5403,2005-08-24,R,1,20.730
7690330,3502,2005-01-20,R,1,20.000
7693393,1107,2005-02-09,R,1,312.370
7693594,1204,2004-12-27,R,1,29.750
7693669,609,2004-10-25,R,1,35.000
7693786,3003,2005-02-03,R,1,6.000
7694350,403,2005-08-02,R,1,20.000
7694350,2702,2005-04-18,R,1,20.000
7694350,4102,2005-03-22,R,1,20.000
7694350,5404,2004-12-20,R,1,20.000
7694350,7907,2004-11-30,R,1,20.000
7694350,8603,2004-12-01,R,1,20.000
7694598,4707,2005-01-04,R,1,88.000
7694817,2207,2004-10-24,R,1,22.000
7694895,1703,2004-10-28,R,1,54.000
7696445,5402,2005-04-29,R,1,34.750
7696487,7302,2005-03-25,R,1,13.650
7696597,9204,2005-02-11,R,1,86.000
7696726,3004,2004-09-01,R,1,42.000
7696726,5503,2005-08-03,R,1,42.000
7696740,7007,2005-01-05,R,1,49.000
7697217,3102,2004-12-19,R,1,33.750
7697231,1302,2005-08-07,R,1,20.990
7697431,7603,2005-08-17,R,1,9.990
7697431,8603,2005-05-11,R,1,20.990
7697500,2409,2005-03-31,R,1,19.000
7697598,4202,2005-03-08,R,1,69.500
7697715,4209,2004-10-01,R,1,10.500
7697842,7002,2005-02-27,R,1,32.000
7697859,6403,2005-06-22,R,1,49.000
7697949,2109,2005-04-30,R,1,7.000
7698023,909,2005-08-10,R,1,29.990
7698242,8607,2005-08-25,R,1,6.650
7698565,409,2005-07-03,R,1,69.000
7698700,4907,2005-07-15,R,1,119.000
7698897,209,2005-03-09,R,1,18.000
7699090,5402,2005-08-24,R,1,17.500
7699128,4702,2005-04-27,R,1,39.500
7699255,5504,2004-12-08,R,1,18.500
7699407,303,2005-08-02,R,1,20.990
7699966,3003,2005-07-29,R,1,38.000
7699966,3607,2005-03-31,R,1,38.000
7699966,6604,2005-06-15,R,1,38.000
7700021,1904,2005-07-16,R,1,44.990
7700021,4303,2005-07-13,R,1,49.990
7700590,7602,2005-01-09,R,1,17.500
7702681,2509,2004-08-03,R,1,25.000
7702681,7007,2005-08-07,R,1,27.500
7702681,9806,2004-12-17,R,1,25.000
7702834,102,2004-10-15,R,1,19.990
7703545,2602,2005-02-11,R,1,52.120
7703556,3003,2005-01-13,R,1,49.990
7703698,5103,2004-11-10,R,1,20.000
7703704,3409,2005-02-20,R,1,57.000
7703739,8407,2005-02-11,R,1,12.250
7703786,9504,2004-12-29,R,1,6.000
7704041,4403,2005-02-16,R,1,39.000
7704598,1602,2005-02-12,R,1,14.500
7706092,902,2004-12-08,R,1,13.400
7706605,1207,2005-03-28,R,1,89.000
7706760,8002,2005-01-17,R,1,27.000
7706760,8402,2005-04-24,R,1,36.180
7706770,8604,2004-12-03,R,1,18.000
7706930,7104,2005-02-20,R,1,3.750
7706951,2504,2004-12-16,R,1,59.000
7707345,4209,2005-03-29,R,1,49.000
7707345,7703,2005-07-24,R,1,36.750
7707369,8302,2005-03-29,R,1,35.000
7707728,3007,2005-07-21,R,1,69.000
7707791,8402,2005-07-01,R,1,59.990
7707846,6302,2005-08-05,R,1,59.990
7708067,7103,2005-08-20,R,1,8.000
7708213,5603,2005-06-28,R,1,29.500
7708231,9303,2005-04-28,R,1,29.500
7708457,509,2005-07-28,R,1,39.750
7708457,7507,2005-04-19,R,1,79.500
7708461,1707,2005-06-10,R,1,9.990
7708482,3003,2005-07-01,R,1,52.120
7708608,7303,2005-01-04,R,1,35.000
7708687,4807,2005-08-19,R,1,24.500
7709851,3102,2005-08-06,R,1,34.000
7709966,509,2005-05-09,R,1,38.000
7709966,8802,2005-07-17,R,1,40.000
7710113,604,2005-06-10,R,1,29.500
7710113,2007,2005-05-12,R,1,29.500
7710865,4707,2005-07-22,R,1,26.000
7713241,802,2004-11-22,R,1,24.000
7713630,1607,2005-03-01,R,1,40.000
7713630,3003,2004-11-17,R,1,29.990
7713630,7007,2005-05-06,R,1,29.990
7713630,9302,2004-12-08,R,1,40.000
7713667,3802,2004-12-14,R,1,32.160
7713667,6104,2004-11-29,R,1,48.000
7713667,9504,2005-03-29,R,1,12.000
7713796,6202,2004-12-11,R,1,42.500
7713826,807,2005-07-29,R,1,20.990
7713826,1109,2005-04-05,R,1,50.000
7713826,2707,2004-08-02,R,1,39.990
7713826,8402,2004-08-19,R,1,50.000
7713826,8503,2005-01-04,R,1,50.000
7713826,8702,2005-04-30,R,1,50.000
7713826,9609,2004-10-01,R,1,50.000
7714262,2209,2005-02-02,R,1,14.990
7714262,5302,2005-02-05,R,1,10.000
7714350,7902,2005-07-24,R,1,20.000
7714418,303,2004-08-26,R,1,24.000
7714563,2804,2004-11-23,R,1,49.990
7714833,3007,2004-12-22,R,1,14.750
7714890,5502,2005-02-15,R,1,34.500
7716576,3102,2005-02-10,R,1,17.250
7716675,7702,2005-01-02,R,1,21.000
7716760,7502,2005-03-16,R,1,54.000
7716905,8007,2005-04-23,R,1,10.000
7716969,1204,2005-01-24,R,1,37.000
7717140,2407,2005-04-10,R,1,89.000
7717171,4302,2005-02-04,R,1,21.000
7717345,407,2005-04-14,R,1,49.000
7717374,8403,2005-05-13,R,1,35.000
7717423,1904,2005-03-25,R,1,197.500
7717538,2303,2004-12-31,R,1,24.000
7717623,5004,2005-06-03,R,1,59.620
7717640,3802,2005-01-07,R,1,36.000
7717846,402,2005-04-10,R,1,79.000
7717846,1502,2005-04-10,R,1,79.000
7717896,3309,2005-06-05,R,1,80.000
7717905,209,2005-02-24,R,1,24.000
7718082,1509,2005-08-20,R,1,25.000
7718082,2007,2005-05-12,R,1,40.000
7718213,5302,2005-06-13,R,1,39.530
7718218,502,2005-03-29,R,1,25.000
7718474,7407,2005-07-30,R,1,69.650
7718478,2602,2005-08-03,R,1,29.750
7718665,1104,2005-06-18,R,1,54.000
7718665,7403,2005-06-21,R,1,54.000
7718665,8407,2005-08-18,R,1,27.000
7718718,3702,2005-02-22,R,1,29.000
7718826,509,2005-06-29,R,1,22.490
7719035,102,2005-07-05,R,1,57.000
7719572,8402,2005-04-19,R,1,28.000
7719830,7502,2005-07-30,R,1,34.000
7720021,5704,2005-02-25,R,1,25.750
7720021,7202,2005-06-10,R,1,25.750
7720021,8602,2005-07-05,R,1,28.000
7720217,2504,2005-06-20,R,1,39.000
7720217,4203,2004-08-08,R,1,49.000
7720509,4209,2005-07-02,R,1,29.990
7720672,2804,2005-07-25,R,1,22.000
7720672,3307,2005-02-09,R,1,22.000
7720672,6503,2004-11-26,R,1,22.000
7722000,6804,2005-07-24,R,1,19.990
7722000,7303,2005-04-24,R,1,28.000
7722195,7602,2005-01-16,R,1,19.990
7723667,7102,2004-12-30,R,1,38.400
7723698,4307,2005-01-23,R,1,20.000
7724231,4504,2004-12-22,R,1,79.000
7724437,9409,2005-01-12,R,1,9.990
7724563,6104,2005-02-14,R,1,34.750
7726349,8109,2005-04-15,R,1,34.750
7726447,4104,2004-12-08,R,1,69.500
7726464,7904,2005-03-03,R,1,12.250
7726599,7002,2005-03-13,R,1,11.700
7726618,3709,2005-07-27,R,1,3.000
7726668,907,2005-03-15,R,1,18.000
7726668,3603,2004-09-28,R,1,18.000
7726969,5304,2005-03-15,R,1,18.500
7727140,8607,2005-07-19,R,1,39.990
7727345,5103,2005-08-24,R,1,24.500
7727409,704,2005-07-27,R,1,11.000
7727409,2104,2005-07-11,R,1,22.000
7727434,2702,2005-06-25,R,1,14.990
7727581,1202,2004-09-01,R,1,16.000
7727640,302,2004-12-26,R,1,43.200
7727640,1202,2005-02-24,R,1,16.800
7727983,6503,2005-02-27,R,1,35.000
7728231,4403,2005-05-30,R,1,29.500
7728333,1509,2005-08-14,R,1,19.950
7728333,3802,2005-07-29,R,1,25.460
7728333,5602,2005-07-03,R,1,38.000
7728513,5302,2005-02-22,R,1,19.500
7728731,2109,2005-04-12,R,1,36.000
7729740,8503,2005-07-23,R,1,54.000
7729920,2809,2005-04-10,R,1,19.000
7733300,8609,2004-09-30,R,1,25.000
7733698,1607,2004-11-10,R,1,20.000
7733796,3003,2005-01-03,R,1,42.500
7734208,8602,2005-02-25,R,1,24.750
7734262,4902,2004-11-29,R,1,20.000
7734262,5404,2005-03-18,R,1,3.500
7734308,7007,2004-12-28,R,1,17.500
7736273,402,2005-02-20,R,1,18.750
7736293,7704,2005-02-28,R,1,2.000
7736351,5103,2005-07-28,R,1,48.750
7736463,4403,2005-01-14,R,1,39.000
7736913,7402,2004-10-22,R,1,54.000
7736913,8402,2004-10-10,R,1,54.000
7736936,8409,2004-12-21,R,1,89.000
7736974,802,2005-05-19,R,1,75.000
7737140,1607,2005-07-31,R,1,27.990
7737392,3307,2005-02-02,R,1,20.000
7737406,5704,2005-07-17,R,1,19.990
7737566,1202,2004-12-25,R,1,70.000
7737566,4507,2004-12-29,R,1,70.000
7737566,9302,2004-12-25,R,1,70.000
7738348,7204,2005-06-24,R,1,66.000
7738608,1304,2004-10-25,R,1,38.000
7738751,5103,2005-07-24,R,1,25.000
7739458,1003,2005-03-04,R,1,7.000
7739458,3109,2005-01-16,R,1,14.000
7740673,609,2005-08-18,R,1,24.000
7740686,3504,2004-10-29,R,1,9.000
7740924,4303,2004-09-01,R,1,26.500
7741794,3307,2004-10-08,R,1,15.000
7742235,3702,2005-06-28,R,1,7.000
7743022,5204,2005-02-04,R,1,48.000
7743033,7602,2005-03-13,R,1,17.250
7743669,309,2005-08-17,R,1,35.000
7743669,409,2004-08-01,R,1,19.990
7743669,4409,2004-12-25,R,1,35.000
7743698,2907,2005-08-04,R,1,20.000
7744262,2504,2004-12-26,R,1,20.000
7744262,8602,2004-12-08,R,1,20.000
7744308,7702,2004-12-29,R,1,17.500
7744606,1104,2005-04-11,R,1,7.000
7744606,6002,2004-08-03,R,1,5.990
7744606,6402,2005-05-31,R,1,7.000
7744660,3009,2004-09-25,R,1,35.000
7744873,7502,2004-11-17,R,1,25.500
7746038,1502,2004-09-22,R,1,128.000
7746343,902,2004-12-26,R,1,79.500
7746343,7904,2005-04-21,R,1,49.990
7747272,2204,2005-06-24,R,1,15.000
7747342,7302,2005-05-01,R,1,27.000
7747342,7404,2005-04-01,R,1,44.000
7747366,2109,2005-08-15,R,1,19.990
7747416,2702,2005-08-08,R,1,7.000
7748056,302,2005-02-11,R,1,14.500
7748530,4103,2005-05-23,R,1,94.000
7748545,2609,2005-03-22,R,1,26.000
7749458,2207,2005-01-15,R,1,18.760
7750022,3707,2005-08-04,R,1,29.990
7750686,107,2005-07-29,R,1,9.000
7750686,7902,2005-04-14,R,1,9.000
7750686,9304,2005-06-16,R,1,9.000
7751061,7702,2004-08-04,R,1,25.000
7753642,809,2005-05-25,R,1,68.000
7753699,5402,2005-05-29,R,1,79.000
7753699,7702,2005-07-06,R,1,79.000
7753699,9304,2004-11-18,R,1,79.000
7754496,502,2005-03-14,R,1,6.240
7754589,6002,2004-12-17,R,1,19.990
7754691,2704,2005-08-04,R,1,14.500
7754691,7502,2005-07-22,R,1,14.500
7754873,9806,2005-03-30,R,1,8.500
7756447,3102,2004-11-25,R,1,69.500
7756583,8602,2004-11-15,R,1,55.000
7756633,4803,2005-02-27,R,1,3.000
7756825,209,2004-11-30,R,1,148.000
7757031,7204,2005-02-26,R,1,189.000
7757248,9202,2004-12-20,R,1,33.150
7757303,7902,2005-06-02,R,1,29.990
7757342,604,2005-03-25,R,1,44.000
7757383,903,2004-10-19,R,1,20.000
7757403,8403,2005-06-15,R,1,34.990
7757403,8504,2005-05-03,R,1,54.000
7757409,2304,2005-07-26,R,1,11.000
7757431,1607,2005-08-12,R,1,29.990
7757431,2307,2005-04-14,R,1,39.000
7757431,7507,2005-05-16,R,1,29.990
7757434,9503,2005-07-04,R,1,14.990
7757500,8409,2005-07-14,R,1,49.990
7757518,4202,2005-07-20,R,1,42.500
7757518,7907,2005-08-11,R,1,29.750
7757562,107,2004-11-17,R,1,16.500
7757562,304,2005-05-04,R,1,16.500
7757640,102,2005-03-09,R,1,12.000
7757777,2203,2005-06-14,R,1,47.160
7757810,8602,2004-08-08,R,1,60.000
7758142,3103,2005-02-23,R,1,4.990
7758151,3007,2005-06-17,R,1,64.000
7758252,8302,2005-08-17,R,1,10.000
7758348,1004,2005-08-10,R,1,66.000
7758511,9304,2005-07-15,R,1,29.990
7758687,903,2005-07-04,R,1,49.000
7758687,1003,2005-07-28,R,1,49.000
7758687,7507,2005-07-31,R,1,49.000
7758840,7507,2005-05-15,R,1,70.000
7759128,7302,2005-05-04,R,1,39.500
7759488,103,2005-06-18,R,1,45.000
7759579,1103,2005-07-08,R,1,80.000
7759579,8504,2005-05-28,R,1,100.000
7759584,202,2005-08-21,R,1,60.000
7759966,103,2004-12-19,R,1,38.000
7760743,6403,2005-08-19,R,1,35.000
7762152,2907,2005-07-22,R,1,22.500
7762152,7502,2005-06-13,R,1,22.500
7762403,7302,2005-07-31,R,1,20.000
7763698,2707,2004-12-28,R,1,20.000
7763826,6204,2004-11-01,R,1,110.000
7763826,7002,2005-06-30,R,1,65.990
7763894,2602,2004-08-17,R,1,18.000
7764307,102,2005-08-22,R,1,9.750
7764644,9709,2005-02-20,R,1,5.000
7766120,3102,2005-01-13,R,1,24.990
7766386,3102,2004-12-10,R,1,48.000
7766998,4904,2005-02-14,R,1,22.500
7767342,4202,2005-04-23,R,1,36.180
7767373,2203,2005-06-14,R,1,71.200
7767403,6804,2005-08-25,R,1,9.990
7767431,5604,2005-06-28,R,1,29.990
7767503,2303,2005-08-11,R,1,19.500
7767566,503,2005-01-02,R,1,47.500
7767897,9804,2005-04-27,R,1,33.750
7767932,7202,2005-07-23,R,1,49.990
7768044,8204,2005-03-16,R,1,72.000
7768044,8404,2005-07-21,R,1,54.000
7768482,4302,2005-08-26,R,1,24.750
7768668,6902,2004-08-21,R,1,39.990
7768786,7507,2005-03-28,R,1,75.000
7768790,309,2005-04-11,R,1,14.500
7768790,5104,2005-03-24,R,1,19.990
7769060,1207,2005-08-21,R,1,29.500
7769165,3409,2005-05-26,R,1,14.990
7769305,503,2004-10-05,R,1,3.120
7769305,5504,2004-09-09,R,1,4.990
7769440,4807,2004-10-27,R,1,15.000
7769966,6704,2005-08-11,R,1,40.000
7770105,5402,2005-03-20,R,1,6.240
7770197,6104,2005-07-07,R,1,17.990
7770686,5302,2005-01-17,R,1,9.000
7770686,6704,2005-04-07,R,1,9.000
7770686,7007,2005-03-23,R,1,9.000
7770686,7603,2005-04-03,R,1,9.000
7770686,7902,2004-11-11,R,1,9.000
7771297,1407,2005-06-22,R,1,10.000
7771672,3007,2005-05-15,R,1,13.500
7772764,7404,2005-01-15,R,1,14.990
7772940,3502,2004-11-10,R,1,34.000
7772940,3503,2005-06-26,R,1,49.000
7772940,3604,2004-11-18,R,1,49.000
7773171,603,2004-09-28,R,1,49.000
7773283,107,2004-10-08,R,1,7.500
7773283,909,2004-10-11,R,1,7.500
7773600,2109,2005-01-02,R,1,24.990
7773669,1004,2005-03-04,R,1,35.000
7773698,1207,2004-08-10,R,1,22.000
7773894,1607,2005-05-19,R,1,18.000
7776030,9202,2004-11-25,R,1,14.500
7776167,2702,2005-01-03,R,1,6.000
7776597,1403,2005-05-31,R,1,86.000
7776808,7707,2004-10-10,R,1,28.000
7776825,5302,2004-12-18,R,1,148.000
7776840,6302,2004-12-27,R,1,39.530
7776840,6902,2004-12-26,R,1,59.000
7776891,504,2005-02-18,R,1,38.500
7777024,2207,2005-05-17,R,1,30.000
7777420,8402,2005-05-23,R,1,28.000
7777428,7707,2005-04-13,R,1,65.000
7777566,2004,2005-05-20,R,1,70.000
7777715,6009,2004-12-02,R,1,14.000
7777715,6403,2004-11-25,R,1,14.000
7777904,1207,2005-04-24,R,1,79.000
7777932,6202,2005-07-27,R,1,49.990
7778052,7502,2004-11-09,R,1,100.000
7778175,2004,2005-02-06,R,1,119.000
7778224,3707,2005-05-20,R,1,68.000
7778475,504,2005-06-15,R,1,62.000
7778489,6002,2005-03-20,R,1,134.000
7778732,2504,2005-08-16,R,1,24.990
7778767,2203,2005-08-04,R,1,18.900
7779231,5503,2005-07-10,R,1,45.000
7779376,8603,2005-05-30,R,1,22.000
7780021,902,2005-05-21,R,1,19.250
7780062,3509,2005-02-07,R,1,29.500
7780216,2404,2005-05-12,R,1,90.000
7780268,5602,2005-07-02,R,1,20.000
7781055,609,2005-05-08,R,1,64.000
7781108,209,2004-08-27,R,1,169.000
7781108,1004,2005-04-16,R,1,169.000
7781108,4607,2005-08-21,R,1,84.500
7781297,8602,2005-05-27,R,1,9.380
7783014,6104,2004-12-28,R,1,88.000
7783336,5102,2004-10-07,R,1,35.000
7783336,9103,2005-02-20,R,1,39.500
7783347,1107,2005-07-27,R,1,1.500
7783778,7502,2005-08-12,R,1,38.000
7783784,103,2005-05-09,R,1,21.000
7783784,1509,2005-04-07,R,1,21.000
7783784,2207,2004-12-16,R,1,20.000
7783784,2602,2005-06-23,R,1,21.000
7783784,2707,2005-03-29,R,1,21.000
7783784,2907,2005-07-08,R,1,21.000
7783784,4702,2005-02-12,R,1,20.000
7783784,7302,2005-08-06,R,1,21.000
7783949,8709,2005-01-28,R,1,103.950
7784339,4303,2004-08-31,R,1,94.000
7784598,5604,2005-03-03,R,1,20.300
7784678,9709,2005-02-03,R,1,42.000
7786461,4103,2005-02-19,R,1,24.500
7786543,7007,2004-11-20,R,1,35.000
7786576,3009,2004-12-14,R,1,49.000
7786577,3804,2004-12-25,R,1,19.430
7786577,7704,2005-02-23,R,1,14.500
7786906,304,2005-04-22,R,1,40.000
7787316,4604,2005-04-17,R,1,28.000
7787359,7507,2005-04-17,R,1,60.000
7787456,6009,2005-05-08,R,1,49.990
7787670,3802,2005-03-05,R,1,8.500
7787688,6102,2005-06-12,R,1,10.500
7787688,7402,2005-05-19,R,1,14.000
7787857,9302,2005-02-23,R,1,59.000
7787899,3202,2005-05-18,R,1,90.000
7788045,204,2005-03-03,R,1,39.000
7788045,1904,2005-02-20,R,1,39.000
7788185,2707,2005-06-13,R,1,75.000
7788301,5304,2005-02-23,R,1,29.000
7788373,209,2005-06-17,R,1,39.500
7788373,1007,2005-08-22,R,1,19.750
7788401,9309,2004-08-30,R,1,26.500
7788506,404,2004-10-19,R,1,18.500
7788506,4203,2005-01-29,R,1,18.500
7788845,7804,2005-05-26,R,1,19.000
7788993,2504,2005-07-29,R,1,6.300
7788993,5504,2005-08-23,R,1,9.000
7789175,103,2005-07-12,R,1,78.000
7789458,802,2005-02-23,R,1,7.000
7789458,2202,2005-02-14,R,1,7.000
7789605,1302,2005-07-16,R,1,24.000
7789671,4309,2005-08-26,R,1,9.090
7790509,7603,2005-06-09,R,1,42.000
7790634,7902,2005-01-26,R,1,9.000
7790702,3007,2005-02-17,R,1,70.000
7791108,4203,2005-01-21,R,1,129.990
7791108,4704,2005-07-13,R,1,125.990
7791612,504,2005-06-29,R,1,6.000
7791612,1904,2004-09-07,R,1,6.000
7791612,4302,2004-08-04,R,1,7.000
7791612,8702,2005-05-05,R,1,6.000
7792114,3302,2005-03-08,R,1,42.000
7792114,4309,2005-03-17,R,1,42.000
7792154,6204,2004-12-26,R,1,8.250
7792563,5303,2004-08-26,R,1,40.000
7793069,1607,2004-08-05,R,1,20.500
7793110,7104,2004-09-07,R,1,8.000
7793445,7502,2005-05-26,R,1,28.250
7793579,8902,2004-12-26,R,1,49.990
7793669,4302,2004-07-31,R,1,39.000
7793923,7503,2005-05-30,R,1,83.990
7794262,6004,2004-12-14,R,1,14.990
7794375,2303,2005-01-23,R,1,19.990
7794425,9302,2004-12-27,R,1,30.000
7794795,902,2004-10-17,R,1,20.000
7794795,7107,2005-01-02,R,1,20.000
7796040,304,2005-04-15,R,1,62.000
7796309,2702,2004-12-06,R,1,26.770
7796400,3207,2005-04-05,R,1,13.120
7796464,9409,2005-03-31,R,1,12.250
7796826,802,2005-01-27,R,1,14.000
7796826,2004,2004-09-05,R,1,14.000
7796826,5302,2005-07-15,R,1,14.000
7796826,7403,2004-10-13,R,1,14.000
7797034,6904,2005-07-04,R,1,11.500
7797058,5302,2005-01-22,R,1,13.120
7797348,2404,2005-08-22,R,1,24.500
7797369,2707,2005-08-03,R,1,17.500
7797503,7707,2005-04-20,R,1,39.000
7797650,3007,2005-04-15,R,1,79.990
7797715,9504,2005-03-22,R,1,12.000
7797767,4707,2005-06-21,R,1,22.500
7797853,5404,2004-12-19,R,1,39.500
7798506,2502,2005-02-04,R,1,18.500
